Date,Series_Name,Value,Unit
2019-03-31,Real Effective Exchange Rate Base 2010,98.71293636,Index
2019-04-30,REER : Percentage Change over Month,-0.263700684,Percent
2019-04-30,NEER : Percentage Change over  Month,-1.111028447,Percent
2019-04-30,Real Effective Exchange Rate Base 2010,98.45262968,Index
2019-04-30,Nominal Effective Exchange Rate Base 2010,69.48078193,Index
2019-05-31,Nominal Effective Exchange Rate Base 2010,68.15187594,Index
2019-05-31,REER : Percentage Change over Month,-1.316893141,Percent
2019-05-31,NEER : Percentage Change over  Month,-1.912623829,Percent
2019-05-31,Real Effective Exchange Rate Base 2010,97.15611375,Index
2019-06-30,REER : Percentage Change over Month,-4.850791215,Percent
2019-06-30,NEER : Percentage Change over  Month,-5.800176202,Percent
2019-06-30,Real Effective Exchange Rate Base 2010,92.44327352,Index
2019-06-30,Nominal Effective Exchange Rate Base 2010,64.19894705,Index
2019-07-31,REER : Percentage Change over Month,-1.456333133,Percent
2019-07-31,NEER : Percentage Change over  Month,-3.48123242,Percent
2019-07-31,Real Effective Exchange Rate Base 2010,91.0969915,Index
2019-07-31,Nominal Effective Exchange Rate Base 2010,61.96403249,Index
2019-08-31,REER : Percentage Change over Month,3.613133536,Percent
2019-08-31,NEER : Percentage Change over  Month,2.258104172,Percent
2019-08-31,Real Effective Exchange Rate Base 2010,94.38844745,Index
2019-08-31,Nominal Effective Exchange Rate Base 2010,63.36324489,Index
2019-09-30,Nominal Effective Exchange Rate Base 2010,64.43590583,Index
2019-09-30,Real Effective Exchange Rate Base 2010,96.17102738,Index
2019-09-30,REER : Percentage Change over Month,1.888557318,Percent
2019-09-30,NEER : Percentage Change over  Month,1.692875646,Percent
2019-10-31,NEER : Percentage Change over  Month,-0.056660301,Percent
2019-10-31,Real Effective Exchange Rate Base 2010,97.39858157,Index
2019-10-31,Nominal Effective Exchange Rate Base 2010,64.39939626,Index
2019-10-31,REER : Percentage Change over Month,1.276428281,Percent
2019-11-30,REER : Percentage Change over Month,1.148781978,Percent
2019-11-30,NEER : Percentage Change over  Month,-0.17372642,Percent
2019-11-30,Real Effective Exchange Rate Base 2010,98.51747892,Index
2019-11-30,Nominal Effective Exchange Rate Base 2010,64.28751749,Index
2019-12-31,Nominal Effective Exchange Rate Base 2010,64.38471458,Index
2019-12-31,NEER : Percentage Change over  Month,0.151191235,Percent
2019-12-31,Real Effective Exchange Rate Base 2010,98.27418262,Index
2019-12-31,REER : Percentage Change over Month,-0.246957504,Percent
2020-01-31,REER : Percentage Change over Month,1.165098347,Percent
2020-01-31,NEER : Percentage Change over  Month,-0.403173194,Percent
2020-01-31,Real Effective Exchange Rate Base 2010,99.41917349,Index
2020-01-31,Nominal Effective Exchange Rate Base 2010,64.12513267,Index
2020-02-29,Nominal Effective Exchange Rate Base 2010,65.06482195,Index
2020-02-29,NEER : Percentage Change over  Month,1.465399349,Percent
2020-02-29,REER : Percentage Change over Month,0.016168342,Percent
2020-02-29,Real Effective Exchange Rate Base 2010,99.43524792,Index
2020-03-31,REER : Percentage Change over Month,-1.36438191,Percent
2020-03-31,NEER : Percentage Change over  Month,-1.887114893,Percent
2020-03-31,Real Effective Exchange Rate Base 2010,98.07857139,Index
2020-03-31,Nominal Effective Exchange Rate Base 2010,63.836974,Index
2020-04-30,Real Effective Exchange Rate Base 2010,95.70052462,Index
2020-04-30,Nominal Effective Exchange Rate Base 2010,62.55149916,Index
2020-04-30,REER : Percentage Change over Month,-2.424634388,Percent
2020-04-30,NEER : Percentage Change over  Month,-2.013683861,Percent
2020-05-31,REER : Percentage Change over Month,2.777152812,Percent
2020-05-31,NEER : Percentage Change over  Month,2.159958834,Percent
2020-05-31,Real Effective Exchange Rate Base 2010,98.35827443,Index
2020-05-31,Nominal Effective Exchange Rate Base 2010,63.90258579,Index
2020-06-30,REER : Percentage Change over Month,-3.915887912,Percent
2020-06-30,NEER : Percentage Change over  Month,-4.422386389,Percent
2020-06-30,Real Effective Exchange Rate Base 2010,94.50667465,Index
2020-07-31,Nominal Effective Exchange Rate Base 2010,59.98260023,Index
2020-07-31,REER : Percentage Change over Month,0.160936494,Percent
2020-07-31,NEER : Percentage Change over  Month,-1.791139165,Percent
2020-07-31,Real Effective Exchange Rate Base 2010,94.65877038,Index
2020-08-31,REER : Percentage Change over Month,-1.766274529,Percent
2020-08-31,NEER : Percentage Change over  Month,-2.108816206,Percent
2020-08-31,Real Effective Exchange Rate Base 2010,92.98683663,Index
2020-08-31,Nominal Effective Exchange Rate Base 2010,58.71767744,Index
2020-09-30,REER : Percentage Change over Month,2.540467557,Percent
2020-09-30,NEER : Percentage Change over  Month,1.158205725,Percent
2020-09-30,Real Effective Exchange Rate Base 2010,95.34913705,Index
2020-09-30,Nominal Effective Exchange Rate Base 2010,59.39774894,Index
2020-10-31,Nominal Effective Exchange Rate Base 2010,60.30416665,Index
2020-10-31,REER : Percentage Change over Month,3.178233223,Percent
2020-10-31,NEER : Percentage Change over  Month,1.526013573,Percent
2020-10-31,Real Effective Exchange Rate Base 2010,98.379555,Index
2020-11-30,REER : Percentage Change over Month,2.241669988,Percent
2020-11-30,NEER : Percentage Change over  Month,1.191127437,Percent
2020-11-30,Real Effective Exchange Rate Base 2010,100.5849,Index
2020-11-30,Nominal Effective Exchange Rate Base 2010,61.02246612,Index
2020-12-31,Nominal Effective Exchange Rate Base 2010,59.81824723,Index
2020-12-31,REER : Percentage Change over Month,-3.064789253,Percent
2020-12-31,NEER : Percentage Change over  Month,-1.973402533,Percent
2020-12-31,Real Effective Exchange Rate Base 2010,97.50218475,Index
2021-01-31,REER : Percentage Change over Month,-1.249805451,Percent
2021-01-31,NEER : Percentage Change over  Month,-0.650525459,Percent
2021-01-31,Real Effective Exchange Rate Base 2010,96.28359713,Index
2021-01-31,Nominal Effective Exchange Rate Base 2010,59.42911431,Index
2021-02-28,REER : Percentage Change over Month,2.148780115,Percent
2021-02-28,NEER : Percentage Change over  Month,0.740945864,Percent
2021-02-28,Real Effective Exchange Rate Base 2010,98.35251992,Index
2021-02-28,Nominal Effective Exchange Rate Base 2010,59.86945187,Index
2021-03-31,REER : Percentage Change over Month,3.48150354,Percent
2021-03-31,NEER : Percentage Change over  Month,3.27145624,Percent
2021-03-31,Real Effective Exchange Rate Base 2010,101.7766664,Index
2021-03-31,Nominal Effective Exchange Rate Base 2010,61.82805479,Index
2021-04-30,Nominal Effective Exchange Rate Base 2010,63.03970621,Index
2021-04-30,REER : Percentage Change over Month,2.38383924,Percent
2021-04-30,NEER : Percentage Change over  Month,1.959711378,Percent
2021-04-30,Real Effective Exchange Rate Base 2010,104.2028585,Index
2021-05-31,NEER : Percentage Change over  Month,-0.851537618,Percent
2021-05-31,Nominal Effective Exchange Rate Base 2010,62.5028994,Index
2021-05-31,REER : Percentage Change over Month,-0.683896832,Percent
2021-05-31,Real Effective Exchange Rate Base 2010,103.4902184,Index
2021-06-30,REER : Percentage Change over Month,-2.381769146,Percent
2021-06-30,NEER : Percentage Change over  Month,-2.001034612,Percent
2021-06-30,Real Effective Exchange Rate Base 2010,101.0253204,Index
2021-06-30,Nominal Effective Exchange Rate Base 2010,61.25219475,Index
2021-07-31,REER : Percentage Change over Month,-0.397457453,Percent
2021-07-31,Real Effective Exchange Rate Base 2010,100.6237877,Index
2021-07-31,Nominal Effective Exchange Rate Base 2010,60.46377748,Index
2021-07-31,NEER : Percentage Change over  Month,-1.287165754,Percent
2021-08-31,REER : Percentage Change over Month,-2.133284737,Percent
2021-08-31,NEER : Percentage Change over  Month,-2.427427061,Percent
2021-08-31,Real Effective Exchange Rate Base 2010,98.47719579,Index
2021-08-31,Nominal Effective Exchange Rate Base 2010,58.99606338,Index
2021-09-30,Nominal Effective Exchange Rate Base 2010,57.47421733,Index
2021-09-30,NEER : Percentage Change over  Month,-2.579572205,Percent
2021-09-30,Real Effective Exchange Rate Base 2010,97.75993658,Index
2021-09-30,REER : Percentage Change over Month,-0.728350558,Percent
2021-10-31,REER : Percentage Change over Month,-0.354532696,Percent
2021-10-31,NEER : Percentage Change over  Month,-1.501242647,Percent
2021-10-31,Real Effective Exchange Rate Base 2010,97.41334564,Index
2021-10-31,Nominal Effective Exchange Rate Base 2010,56.61138987,Index
2021-11-30,REER : Percentage Change over Month,2.252337111,Percent
2021-11-30,NEER : Percentage Change over  Month,-0.269663719,Percent
2021-11-30,Real Effective Exchange Rate Base 2010,99.60742258,Index
2021-11-30,Nominal Effective Exchange Rate Base 2010,56.45872949,Index
2021-12-31,REER : Percentage Change over Month,-1.853899037,Percent
2021-12-31,NEER : Percentage Change over  Month,-1.510616239,Percent
2021-12-31,Real Effective Exchange Rate Base 2010,97.76080153,Index
2021-12-31,Nominal Effective Exchange Rate Base 2010,55.60585475,Index
2022-01-31,Nominal Effective Exchange Rate Base 2010,55.73680128,Index
2022-01-31,Real Effective Exchange Rate Base 2010,97.78777201,Index
2022-01-31,REER : Percentage Change over Month,0.02758824,Percent
2022-01-31,NEER : Percentage Change over  Month,0.235490539,Percent
2022-02-28,REER : Percentage Change over Month,0.745784052,Percent
2022-02-28,NEER : Percentage Change over  Month,0.325036769,Percent
2022-02-28,Real Effective Exchange Rate Base 2010,98.51705762,Index
2022-02-28,Nominal Effective Exchange Rate Base 2010,55.91796638,Index
2022-03-31,REER : Percentage Change over Month,-1.394767244,Percent
2022-03-31,NEER : Percentage Change over  Month,-1.040646462,Percent
2022-03-31,Real Effective Exchange Rate Base 2010,97.14297397,Index
2022-03-31,Nominal Effective Exchange Rate Base 2010,55.33605804,Index
2022-04-30,Nominal Effective Exchange Rate Base 2010,54.49787182,Index
2022-04-30,REER : Percentage Change over Month,-0.394786161,Percent
2022-04-30,NEER : Percentage Change over  Month,-1.514719784,Percent
2022-04-30,Real Effective Exchange Rate Base 2010,96.75946696,Index
2022-05-31,REER : Percentage Change over Month,-2.280035038,Percent
2022-05-31,NEER : Percentage Change over  Month,-2.28542356,Percent
2022-05-31,Real Effective Exchange Rate Base 2010,94.55331721,Index
2022-05-31,Nominal Effective Exchange Rate Base 2010,53.25236462,Index
2022-06-30,Nominal Effective Exchange Rate Base 2010,50.61469656,Index
2022-06-30,REER : Percentage Change over Month,0.325761812,Percent
2022-06-30,NEER : Percentage Change over  Month,-4.9531473,Percent
2022-06-30,Real Effective Exchange Rate Base 2010,94.86133581,Index
2022-07-31,REER : Percentage Change over Month,-0.897186609,Percent
2022-07-31,NEER : Percentage Change over  Month,-4.525260321,Percent
2022-07-31,Real Effective Exchange Rate Base 2010,94.0102526,Index
2022-07-31,Nominal Effective Exchange Rate Base 2010,48.32424978,Index
2022-08-31,REER : Percentage Change over Month,1.231039788,Percent
2022-08-31,NEER : Percentage Change over  Month,-0.983279637,Percent
2022-08-31,Real Effective Exchange Rate Base 2010,95.16755622,Index
2022-08-31,Nominal Effective Exchange Rate Base 2010,47.84908727,Index
2022-09-30,REER : Percentage Change over Month,-3.630434673,Percent
2022-09-30,NEER : Percentage Change over  Month,-2.000775341,Percent
2022-09-30,Real Effective Exchange Rate Base 2010,91.71256026,Index
2022-09-30,Nominal Effective Exchange Rate Base 2010,46.89173453,Index
2022-10-31,Nominal Effective Exchange Rate Base 2010,49.89023676,Index
2022-10-31,REER : Percentage Change over Month,10.74895269,Percent
2022-10-31,NEER : Percentage Change over  Month,6.394521883,Percent
2022-10-31,Real Effective Exchange Rate Base 2010,101.5707,Index
2022-11-30,NEER : Percentage Change over  Month,-2.052393683,Percent
2022-11-30,Nominal Effective Exchange Rate Base 2010,48.86629269,Index
2022-11-30,REER : Percentage Change over Month,-1.237325202,Percent
2022-11-30,Real Effective Exchange Rate Base 2010,100.3139401,Index
2022-12-31,REER : Percentage Change over Month,-2.831306999,Percent
2022-12-31,NEER : Percentage Change over  Month,-3.297409007,Percent
2022-12-31,Real Effective Exchange Rate Base 2010,97.4737445,Index
2022-12-31,Nominal Effective Exchange Rate Base 2010,47.25497115,Index
2023-01-31,REER : Percentage Change over Month,-3.602659105,Percent
2023-01-31,NEER : Percentage Change over  Month,-5.907612432,Percent
2023-01-31,Real Effective Exchange Rate Base 2010,93.96209776,Index
2023-01-31,Nominal Effective Exchange Rate Base 2010,44.4633306,Index
2023-02-28,REER : Percentage Change over Month,-7.952887936,Percent
2023-02-28,NEER : Percentage Change over  Month,-11.63603764,Percent
2023-02-28,Real Effective Exchange Rate Base 2010,86.48939743,Index
2023-02-28,Nominal Effective Exchange Rate Base 2010,39.28956071,Index
2023-03-31,Nominal Effective Exchange Rate Base 2010,37.57780991,Index
2023-03-31,Real Effective Exchange Rate Base 2010,85.60532212,Index
2023-03-31,NEER : Percentage Change over  Month,-4.356757305,Percent
2023-03-31,REER : Percentage Change over Month,-1.022177668,Percent
2023-04-30,REER : Percentage Change over Month,-0.05030705,Percent
2023-04-30,NEER : Percentage Change over  Month,-2.117893017,Percent
2023-04-30,Real Effective Exchange Rate Base 2010,85.56225661,Index
2023-04-30,Nominal Effective Exchange Rate Base 2010,36.7819521,Index
2023-05-31,REER : Percentage Change over Month,2.066156941,Percent
2023-05-31,NEER : Percentage Change over  Month,0.527786622,Percent
2023-05-31,Real Effective Exchange Rate Base 2010,87.33010711,Index
2023-05-31,Nominal Effective Exchange Rate Base 2010,36.97608232,Index
2023-06-30,Nominal Effective Exchange Rate Base 2010,37.31574683,Index
2023-06-30,REER : Percentage Change over Month,0.455972686,Percent
2023-06-30,NEER : Percentage Change over  Month,0.918606006,Percent
2023-06-30,Real Effective Exchange Rate Base 2010,87.72830855,Index
2023-07-31,Nominal Effective Exchange Rate Base 2010,37.79813582,Index
2023-07-31,Real Effective Exchange Rate Base 2010,91.58650898,Index
2023-07-31,REER : Percentage Change over Month,4.397896746,Percent
2023-07-31,NEER : Percentage Change over  Month,1.292722315,Percent
2023-08-31,REER : Percentage Change over Month,-1.687853796,Percent
2023-08-31,NEER : Percentage Change over  Month,-2.850111707,Percent
2023-08-31,Real Effective Exchange Rate Base 2010,90.04066261,Index
2023-08-31,Nominal Effective Exchange Rate Base 2010,36.72084672,Index
2023-09-30,REER : Percentage Change over Month,1.875987197,Percent
2023-09-30,NEER : Percentage Change over  Month,0.180147216,Percent
2023-09-30,Real Effective Exchange Rate Base 2010,91.72981391,Index
2023-09-30,Nominal Effective Exchange Rate Base 2010,36.78699831,Index
2023-10-31,REER : Percentage Change over Month,7.398683475,Percent
2023-10-31,NEER : Percentage Change over  Month,6.49304709,Percent
2023-10-31,Real Effective Exchange Rate Base 2010,98.51661249,Index
2023-10-31,Nominal Effective Exchange Rate Base 2010,39.17559543,Index
2023-11-30,Real Effective Exchange Rate Base 2010,98.27553783,Index
2023-11-30,Nominal Effective Exchange Rate Base 2010,37.9882994,Index
2023-11-30,REER : Percentage Change over Month,-0.244704581,Percent
2023-11-30,NEER : Percentage Change over  Month,-3.030703226,Percent
2023-12-31,REER : Percentage Change over Month,0.560805356,Percent
2023-12-31,NEER : Percentage Change over  Month,-0.123476124,Percent
2023-12-31,Real Effective Exchange Rate Base 2010,98.82667231,Index
2023-12-31,Nominal Effective Exchange Rate Base 2010,37.94139292,Index
2024-01-31,REER : Percentage Change over Month,2.962301834,Percent
2024-01-31,NEER : Percentage Change over  Month,1.246337572,Percent
2024-01-31,Real Effective Exchange Rate Base 2010,101.7542166,Index
2024-01-31,Nominal Effective Exchange Rate Base 2010,38.41427075,Index
2024-02-29,Nominal Effective Exchange Rate Base 2010,38.79386983,Index
2024-02-29,REER : Percentage Change over Month,0.336454281,Percent
2024-02-29,NEER : Percentage Change over  Month,0.988172037,Percent
2024-02-29,Real Effective Exchange Rate Base 2010,102.0965731,Index
2024-03-31,REER : Percentage Change over Month,1.957261508,Percent
2024-03-31,NEER : Percentage Change over  Month,0.176576283,Percent
2024-03-31,Real Effective Exchange Rate Base 2010,104.09487,Index
2024-03-31,Nominal Effective Exchange Rate Base 2010,38.86237061,Index
2024-04-30,Nominal Effective Exchange Rate Base 2010,39.29549021,Index
2024-04-30,NEER : Percentage Change over  Month,1.114496105,Percent
2024-04-30,REER : Percentage Change over Month,0.335836576,Percent
2024-04-30,Real Effective Exchange Rate Base 2010,104.4444586,Index
2024-05-31,NEER : Percentage Change over  Month,-0.230739157,Percent
2024-05-31,Nominal Effective Exchange Rate Base 2010,39.20482013,Index
2024-05-31,REER : Percentage Change over Month,-3.596263055,Percent
2024-05-31,Real Effective Exchange Rate Base 2010,100.6883611,Index
2024-06-30,REER : Percentage Change over Month,-0.619364502,Percent
2024-06-30,NEER : Percentage Change over  Month,-0.932692883,Percent
2024-06-30,Real Effective Exchange Rate Base 2010,100.0647332,Index
2024-06-30,Nominal Effective Exchange Rate Base 2010,38.83915956,Index
2024-07-31,REER : Percentage Change over Month,1.438768671,Percent
2024-07-31,Real Effective Exchange Rate Base 2010,101.5044332,Index
2024-07-31,Nominal Effective Exchange Rate Base 2010,38.7177007,Index
2024-07-31,NEER : Percentage Change over  Month,-0.31272268,Percent
2024-08-31,REER : Percentage Change over Month,-1.351628523,Percent
2024-08-31,NEER : Percentage Change over  Month,-1.455906705,Percent
2024-08-31,Real Effective Exchange Rate Base 2010,100.1324703,Index
2024-08-31,Nominal Effective Exchange Rate Base 2010,38.1540071,Index
2024-09-30,Nominal Effective Exchange Rate Base 2010,37.84219376,Index
2024-09-30,NEER : Percentage Change over  Month,-0.817249257,Percent
2024-09-30,Real Effective Exchange Rate Base 2010,98.64152303,Index
2024-09-30,REER : Percentage Change over Month,-1.488974859,Percent
2024-10-31,REER : Percentage Change over Month,2.164879648,Percent
2024-10-31,NEER : Percentage Change over  Month,1.131981474,Percent
2024-10-31,Real Effective Exchange Rate Base 2010,100.7769933,Index
2024-10-31,Nominal Effective Exchange Rate Base 2010,38.27056039,Index
2024-11-30,REER : Percentage Change over Month,2.228177466,Percent
2024-11-30,NEER : Percentage Change over  Month,1.609875185,Percent
2024-11-30,Real Effective Exchange Rate Base 2010,103.0224835,Index
2024-11-30,Nominal Effective Exchange Rate Base 2010,38.88666864,Index
2024-12-31,REER : Percentage Change over Month,0.624079186,Percent
2024-12-31,NEER : Percentage Change over  Month,0.679380433,Percent
2024-12-31,Real Effective Exchange Rate Base 2010,103.6654254,Index
2024-12-31,Nominal Effective Exchange Rate Base 2010,39.15085706,Index
2025-01-31,Nominal Effective Exchange Rate Base 2010,39.39167388,Index
2025-01-31,NEER : Percentage Change over  Month,0.615099743,Percent
2025-01-31,REER : Percentage Change over Month,0.382484066,Percent
2025-01-31,Real Effective Exchange Rate Base 2010,104.0619292,Index
2025-02-28,REER : Percentage Change over Month,-1.744092826,Percent
2025-02-28,NEER : Percentage Change over  Month,-0.769351514,Percent
2025-02-28,Real Effective Exchange Rate Base 2010,102.2469925,Index
2025-02-28,Nominal Effective Exchange Rate Base 2010,39.08861344,Index
2025-03-31,REER : Percentage Change over Month,-0.679607948,Percent
2025-03-31,NEER : Percentage Change over  Month,-1.431128456,Percent
2025-03-31,Real Effective Exchange Rate Base 2010,101.5521138,Index
2025-03-31,Nominal Effective Exchange Rate Base 2010,38.52920517,Index
2025-04-30,REER : Percentage Change over Month,-2.212774521,Percent
2025-04-30,NEER : Percentage Change over  Month,-1.064919891,Percent
2025-04-30,Real Effective Exchange Rate Base 2010,99.30499453,Index
2025-04-30,Nominal Effective Exchange Rate Base 2010,38.1189,Index
2025-05-31,Real Effective Exchange Rate Base 2010,97.79464621,Index
2025-05-31,Nominal Effective Exchange Rate Base 2010,37.66484827,Index
2025-05-31,REER : Percentage Change over Month,-1.520918786,Percent
2025-05-31,NEER : Percentage Change over  Month,-1.191145947,Percent
2025-06-30,REER : Percentage Change over Month,0.241985935,Percent
2025-06-30,NEER : Percentage Change over  Month,0.155477949,Percent
2025-06-30,Real Effective Exchange Rate Base 2010,98.0312955,Index
2025-06-30,Nominal Effective Exchange Rate Base 2010,37.7234088,Index
2025-07-31,Real Effective Exchange Rate Base 2010,100.0091728,Index
2025-07-31,Nominal Effective Exchange Rate Base 2010,37.50656457,Index
2025-07-31,REER : Percentage Change over Month,2.017597863,Percent
2025-07-31,NEER : Percentage Change over  Month,-0.574826726,Percent
2025-08-31,REER : Percentage Change over Month,0.081487763,Percent
2025-08-31,NEER : Percentage Change over  Month,0.901602674,Percent
2025-08-31,Real Effective Exchange Rate Base 2010,100.0908449,Index
2025-08-31,Nominal Effective Exchange Rate Base 2010,37.84472475,Index
2025-09-30,REER : Percentage Change over Month,1.640134654,Percent
2025-09-30,NEER : Percentage Change over  Month,-0.207457315,Percent
2025-09-30,Real Effective Exchange Rate Base 2010,101.7324695,Index
2025-09-30,Nominal Effective Exchange Rate Base 2010,37.7662131,Index
