Date,Series_Name,Value,Unit
2013-08-31,Import payments of Synthetic Fibre,33941.985,Thousand USD
2013-09-30,Import payments of Synthetic Fibre,35897.51,Thousand USD
2013-10-31,Import payments of Synthetic Fibre,38022.789,Thousand USD
2013-11-30,Import payments of Synthetic Fibre,30526.319,Thousand USD
2013-12-31,Import payments of Synthetic Fibre,38713.847,Thousand USD
2014-01-31,Import payments of Synthetic Fibre,50809.266,Thousand USD
2014-02-28,Import payments of Synthetic Fibre,29292.686,Thousand USD
2014-03-31,Import payments of Synthetic Fibre,35980.058,Thousand USD
2014-04-30,Import payments of Synthetic Fibre,38971.869,Thousand USD
2014-05-31,Import payments of Synthetic Fibre,49627.599,Thousand USD
2014-06-30,Import payments of Synthetic Fibre,45917.656,Thousand USD
2014-07-31,Import payments of Synthetic Fibre,44969.166,Thousand USD
2014-08-31,Import payments of Synthetic Fibre,55652.557,Thousand USD
2014-09-30,Import payments of Synthetic Fibre,50005.227,Thousand USD
2014-10-31,Import payments of Synthetic Fibre,44282.729,Thousand USD
2014-11-30,Import payments of Synthetic Fibre,36365.161,Thousand USD
2014-12-31,Import payments of Synthetic Fibre,42586.29,Thousand USD
2015-01-31,Import payments of Synthetic Fibre,36833.874,Thousand USD
2015-02-28,Import payments of Synthetic Fibre,38730.249,Thousand USD
2015-03-31,Import payments of Synthetic Fibre,36535.345,Thousand USD
2015-04-30,Import payments of Synthetic Fibre,43246.702,Thousand USD
2015-05-31,Import payments of Synthetic Fibre,39105.617,Thousand USD
2015-06-30,Import payments of Synthetic Fibre,46890.272,Thousand USD
2015-07-31,Import payments of Synthetic Fibre,53632.764,Thousand USD
2015-08-31,Import payments of Synthetic Fibre,49137.235,Thousand USD
2015-09-30,Import payments of Synthetic Fibre,43631.874,Thousand USD
2015-10-31,Import payments of Synthetic Fibre,35913.531,Thousand USD
2015-11-30,Import payments of Synthetic Fibre,36980.077,Thousand USD
2015-12-31,Import payments of Synthetic Fibre,39439.818,Thousand USD
2016-01-31,Import payments of Synthetic Fibre,29363.421,Thousand USD
2016-02-29,Import payments of Synthetic Fibre,32893.69,Thousand USD
2016-03-31,Import payments of Synthetic Fibre,36732.99,Thousand USD
2016-04-30,Import payments of Synthetic Fibre,32720.961,Thousand USD
2016-05-31,Import payments of Synthetic Fibre,49266.624,Thousand USD
2016-06-30,Import payments of Synthetic Fibre,39252.184,Thousand USD
2016-07-31,Import payments of Synthetic Fibre,42117.998,Thousand USD
2016-08-31,Import payments of Synthetic Fibre,42495.699,Thousand USD
2016-09-30,Import payments of Synthetic Fibre,37471.925,Thousand USD
2016-10-31,Import payments of Synthetic Fibre,33900.274,Thousand USD
2016-11-30,Import payments of Synthetic Fibre,31638.903,Thousand USD
2016-12-31,Import payments of Synthetic Fibre,34017.596,Thousand USD
2017-01-31,Import payments of Synthetic Fibre,39442.986,Thousand USD
2017-02-28,Import payments of Synthetic Fibre,46061.776,Thousand USD
2017-03-31,Import payments of Synthetic Fibre,55727.13,Thousand USD
2017-04-30,Import payments of Synthetic Fibre,43552.043,Thousand USD
2017-05-31,Import payments of Synthetic Fibre,40831.224,Thousand USD
2017-06-30,Import payments of Synthetic Fibre,43846.88,Thousand USD
2017-07-31,Import payments of Synthetic Fibre,53346.027,Thousand USD
2017-08-31,Import payments of Synthetic Fibre,44542.414,Thousand USD
2017-09-30,Import payments of Synthetic Fibre,41087.413,Thousand USD
2017-10-31,Import payments of Synthetic Fibre,33792.34,Thousand USD
2017-11-30,Import payments of Synthetic Fibre,36272.805,Thousand USD
2017-12-31,Import payments of Synthetic Fibre,41970.721,Thousand USD
2018-01-31,Import payments of Synthetic Fibre,55184.165,Thousand USD
2018-02-28,Import payments of Synthetic Fibre,44177.574,Thousand USD
2018-03-31,Import payments of Synthetic Fibre,48553.413,Thousand USD
2018-04-30,Import payments of Synthetic Fibre,51940.114,Thousand USD
2018-05-31,Import payments of Synthetic Fibre,50927.414,Thousand USD
2018-06-30,Import payments of Synthetic Fibre,61183.993,Thousand USD
2018-07-31,Import payments of Synthetic Fibre,49611.027,Thousand USD
2018-08-31,Import payments of Synthetic Fibre,58475.344,Thousand USD
2018-09-30,Import payments of Synthetic Fibre,45686.935,Thousand USD
2018-10-31,Import payments of Synthetic Fibre,72824.678,Thousand USD
2018-11-30,Import payments of Synthetic Fibre,44381.565,Thousand USD
2018-12-31,Import payments of Synthetic Fibre,51400.023,Thousand USD
2019-01-31,Import payments of Synthetic Fibre,62066.748,Thousand USD
2019-02-28,Import payments of Synthetic Fibre,46534.004,Thousand USD
2019-03-31,Import payments of Synthetic Fibre,48453.431,Thousand USD
2019-04-30,Import payments of Synthetic Fibre,54523.962,Thousand USD
2019-05-31,Import payments of Synthetic Fibre,56895.005,Thousand USD
2019-06-30,Import payments of Synthetic Fibre,50037.101,Thousand USD
2019-07-31,Import payments of Synthetic Fibre,56629.689,Thousand USD
2019-08-31,Import payments of Synthetic Fibre,39059.809,Thousand USD
2019-09-30,Import payments of Synthetic Fibre,25745.296,Thousand USD
2019-10-31,Import payments of Synthetic Fibre,36023.522,Thousand USD
2019-11-30,Import payments of Synthetic Fibre,42380.17,Thousand USD
2019-12-31,Import payments of Synthetic Fibre,40034.918,Thousand USD
2020-01-31,Import payments of Synthetic Fibre,40655.332,Thousand USD
2020-02-29,Import payments of Synthetic Fibre,41195.586,Thousand USD
2020-03-31,Import payments of Synthetic Fibre,53397.619,Thousand USD
2020-04-30,Import payments of Synthetic Fibre,35383.845,Thousand USD
2020-05-31,Import payments of Synthetic Fibre,14292.643,Thousand USD
2020-06-30,Import payments of Synthetic Fibre,30026.959,Thousand USD
2020-07-31,Import payments of Synthetic Fibre,43932.572,Thousand USD
2020-08-31,Import payments of Synthetic Fibre,61732.223,Thousand USD
2020-09-30,Import payments of Synthetic Fibre,57777.236,Thousand USD
2020-10-31,Import payments of Synthetic Fibre,53941.147,Thousand USD
2020-11-30,Import payments of Synthetic Fibre,45011.929,Thousand USD
2020-12-31,Import payments of Synthetic Fibre,47762.332,Thousand USD
2021-01-31,Import payments of Synthetic Fibre,61237.483,Thousand USD
2021-02-28,Import payments of Synthetic Fibre,57850.236,Thousand USD
2021-03-31,Import payments of Synthetic Fibre,84202.531,Thousand USD
2021-04-30,Import payments of Synthetic Fibre,70138.507,Thousand USD
2021-05-31,Import payments of Synthetic Fibre,61604.552,Thousand USD
2021-06-30,Import payments of Synthetic Fibre,77824.567,Thousand USD
2021-07-31,Import payments of Synthetic Fibre,87265.007,Thousand USD
2021-08-31,Import payments of Synthetic Fibre,92174.238,Thousand USD
2021-09-30,Import payments of Synthetic Fibre,82154.328,Thousand USD
2021-10-31,Import payments of Synthetic Fibre,58302.835,Thousand USD
2021-11-30,Import payments of Synthetic Fibre,46638.355,Thousand USD
2021-12-31,Import payments of Synthetic Fibre,47453.059,Thousand USD
2022-01-31,Import payments of Synthetic Fibre,49264.818,Thousand USD
2022-02-28,Import payments of Synthetic Fibre,59334.624,Thousand USD
2022-03-31,Import payments of Synthetic Fibre,82395.871,Thousand USD
2022-04-30,Import payments of Synthetic Fibre,74033.286,Thousand USD
2022-05-31,Import payments of Synthetic Fibre,59997.783,Thousand USD
2022-06-30,Import payments of Synthetic Fibre,81069.799,Thousand USD
2022-07-31,Import payments of Synthetic Fibre,66293.2102,Thousand USD
2022-08-31,Import payments of Synthetic Fibre,41521.304,Thousand USD
2022-09-30,Import payments of Synthetic Fibre,40587.5895,Thousand USD
2022-10-31,Import payments of Synthetic Fibre,47823.0346,Thousand USD
2022-11-30,Import payments of Synthetic Fibre,48887.3823,Thousand USD
2022-12-31,Import payments of Synthetic Fibre,36736.3959,Thousand USD
2023-01-31,Import payments of Synthetic Fibre,40591.8799,Thousand USD
2023-02-28,Import payments of Synthetic Fibre,36999.0573,Thousand USD
2023-03-31,Import payments of Synthetic Fibre,42377.6108,Thousand USD
2023-04-30,Import payments of Synthetic Fibre,50649.1056,Thousand USD
2023-05-31,Import payments of Synthetic Fibre,61681.1128,Thousand USD
2023-06-30,Import payments of Synthetic Fibre,56457.6005,Thousand USD
2023-07-31,Import payments of Synthetic Fibre,68156.7506,Thousand USD
2023-08-31,Import payments of Synthetic Fibre,56302.2801,Thousand USD
2023-09-30,Import payments of Synthetic Fibre,39800.2287,Thousand USD
2023-10-31,Import payments of Synthetic Fibre,49668.3719,Thousand USD
2023-11-30,Import payments of Synthetic Fibre,38059.2615,Thousand USD
2023-12-31,Import payments of Synthetic Fibre,40991.3212,Thousand USD
2024-01-31,Import payments of Synthetic Fibre,62234.6691,Thousand USD
2024-02-29,Import payments of Synthetic Fibre,57932.287,Thousand USD
2024-03-31,Import payments of Synthetic Fibre,55636.6756,Thousand USD
2024-04-30,Import payments of Synthetic Fibre,55189.3235,Thousand USD
2024-05-31,Import payments of Synthetic Fibre,82779.6955,Thousand USD
2024-06-30,Import payments of Synthetic Fibre,61708.5344,Thousand USD
2024-07-31,Import payments of Synthetic Fibre,58314.5718,Thousand USD
2024-08-31,Import payments of Synthetic Fibre,57004.179,Thousand USD
2024-09-30,Import payments of Synthetic Fibre,42479.2804,Thousand USD
2024-10-31,Import payments of Synthetic Fibre,40177.9756,Thousand USD
2024-11-30,Import payments of Synthetic Fibre,47690.8336,Thousand USD
2024-12-31,Import payments of Synthetic Fibre,63129.4991,Thousand USD
2025-01-31,Import payments of Synthetic Fibre,63712.1395,Thousand USD
2025-02-28,Import payments of Synthetic Fibre,66640.0145,Thousand USD
2025-03-31,Import payments of Synthetic Fibre,64337.2877,Thousand USD
2025-04-30,Import payments of Synthetic Fibre,47297.815,Thousand USD
2025-05-31,Import payments of Synthetic Fibre,49493.938,Thousand USD
2025-06-30,Import payments of Synthetic Fibre,58672.9363,Thousand USD
2025-07-31,Import payments of Synthetic Fibre,79021.0177,Thousand USD
2025-08-31,Import payments of Synthetic Fibre,71975.5236,Thousand USD
2025-09-30,Import payments of Synthetic Fibre,55961.8197,Thousand USD
2003-07-31,Import payments of Tea,11212.079,Thousand USD
2003-08-31,Import payments of Tea,12349.229,Thousand USD
2003-09-30,Import payments of Tea,13317.78,Thousand USD
2003-10-31,Import payments of Tea,10627.478,Thousand USD
2003-11-30,Import payments of Tea,11706.426,Thousand USD
2003-12-31,Import payments of Tea,15978.314,Thousand USD
2004-01-31,Import payments of Tea,22339.892,Thousand USD
2004-02-29,Import payments of Tea,20751.563,Thousand USD
2004-03-31,Import payments of Tea,25049.87,Thousand USD
2004-04-30,Import payments of Tea,16327.385,Thousand USD
2004-05-31,Import payments of Tea,13141.209,Thousand USD
2004-06-30,Import payments of Tea,9240.502,Thousand USD
2004-07-31,Import payments of Tea,14784.002,Thousand USD
2004-08-31,Import payments of Tea,14873.815,Thousand USD
2004-09-30,Import payments of Tea,16120.313,Thousand USD
2004-10-31,Import payments of Tea,12107.581,Thousand USD
2004-11-30,Import payments of Tea,9816.076,Thousand USD
2004-12-31,Import payments of Tea,11211.747,Thousand USD
2005-01-31,Import payments of Tea,12957.774,Thousand USD
2005-02-28,Import payments of Tea,17345.977,Thousand USD
2005-03-31,Import payments of Tea,16544.496,Thousand USD
2005-04-30,Import payments of Tea,19994.674,Thousand USD
2005-05-31,Import payments of Tea,15420.532,Thousand USD
2005-06-30,Import payments of Tea,14272.969,Thousand USD
2005-07-31,Import payments of Tea,16352.114,Thousand USD
2005-08-31,Import payments of Tea,11599.9,Thousand USD
2005-09-30,Import payments of Tea,16537.728,Thousand USD
2005-10-31,Import payments of Tea,17244.568,Thousand USD
2005-11-30,Import payments of Tea,16131.753,Thousand USD
2005-12-31,Import payments of Tea,12827.934,Thousand USD
2006-01-31,Import payments of Tea,16965.236,Thousand USD
2006-02-28,Import payments of Tea,15790.212,Thousand USD
2006-03-31,Import payments of Tea,22404.631,Thousand USD
2006-04-30,Import payments of Tea,12476.335,Thousand USD
2006-05-31,Import payments of Tea,16195.204,Thousand USD
2006-06-30,Import payments of Tea,17385.508,Thousand USD
2006-07-31,Import payments of Tea,20846.621,Thousand USD
2006-08-31,Import payments of Tea,17060.719,Thousand USD
2006-09-30,Import payments of Tea,13291.144,Thousand USD
2006-10-31,Import payments of Tea,9525.141,Thousand USD
2006-11-30,Import payments of Tea,15424.93,Thousand USD
2006-12-31,Import payments of Tea,18342.472,Thousand USD
2007-01-31,Import payments of Tea,21417.749,Thousand USD
2007-02-28,Import payments of Tea,16000.649,Thousand USD
2007-03-31,Import payments of Tea,14776.813,Thousand USD
2007-04-30,Import payments of Tea,13672.17,Thousand USD
2007-05-31,Import payments of Tea,9912.105,Thousand USD
2007-06-30,Import payments of Tea,14280.253,Thousand USD
2007-07-31,Import payments of Tea,11881.229,Thousand USD
2007-08-31,Import payments of Tea,13299.617,Thousand USD
2007-09-30,Import payments of Tea,13356.433,Thousand USD
2007-10-31,Import payments of Tea,19151.423,Thousand USD
2007-11-30,Import payments of Tea,11286.656,Thousand USD
2007-12-31,Import payments of Tea,12437.881,Thousand USD
2008-01-31,Import payments of Tea,10920.694,Thousand USD
2008-02-29,Import payments of Tea,17357.8,Thousand USD
2008-03-31,Import payments of Tea,19302.874,Thousand USD
2008-04-30,Import payments of Tea,17713.517,Thousand USD
2008-05-31,Import payments of Tea,19085.179,Thousand USD
2008-06-30,Import payments of Tea,14731.358,Thousand USD
2008-07-31,Import payments of Tea,17000.981,Thousand USD
2008-08-31,Import payments of Tea,15336.489,Thousand USD
2008-09-30,Import payments of Tea,21611.201,Thousand USD
2008-10-31,Import payments of Tea,23115.04,Thousand USD
2008-11-30,Import payments of Tea,15381.733,Thousand USD
2008-12-31,Import payments of Tea,13241.844,Thousand USD
2009-01-31,Import payments of Tea,12740.575,Thousand USD
2009-02-28,Import payments of Tea,15682.381,Thousand USD
2009-03-31,Import payments of Tea,23320.629,Thousand USD
2009-04-30,Import payments of Tea,15562.373,Thousand USD
2009-05-31,Import payments of Tea,13477.663,Thousand USD
2009-06-30,Import payments of Tea,14005.165,Thousand USD
2009-07-31,Import payments of Tea,18715.371,Thousand USD
2009-08-31,Import payments of Tea,19108.994,Thousand USD
2009-09-30,Import payments of Tea,18123.902,Thousand USD
2009-10-31,Import payments of Tea,22666.326,Thousand USD
2009-11-30,Import payments of Tea,12510.241,Thousand USD
2009-12-31,Import payments of Tea,23191.49,Thousand USD
2010-01-31,Import payments of Tea,30513.097,Thousand USD
2010-02-28,Import payments of Tea,19926.124,Thousand USD
2010-03-31,Import payments of Tea,25661.842,Thousand USD
2010-04-30,Import payments of Tea,21562.314,Thousand USD
2010-05-31,Import payments of Tea,21368.402,Thousand USD
2010-06-30,Import payments of Tea,21225.27,Thousand USD
2010-07-31,Import payments of Tea,22863.11,Thousand USD
2010-08-31,Import payments of Tea,24683.147,Thousand USD
2010-09-30,Import payments of Tea,24992.929,Thousand USD
2010-10-31,Import payments of Tea,18497.701,Thousand USD
2010-11-30,Import payments of Tea,16422.257,Thousand USD
2010-12-31,Import payments of Tea,30761.871,Thousand USD
2011-01-31,Import payments of Tea,43214.82,Thousand USD
2011-02-28,Import payments of Tea,32043.496,Thousand USD
2011-03-31,Import payments of Tea,33983.848,Thousand USD
2011-04-30,Import payments of Tea,28028.08,Thousand USD
2011-05-31,Import payments of Tea,20947.737,Thousand USD
2011-06-30,Import payments of Tea,14795.609,Thousand USD
2011-07-31,Import payments of Tea,22413.185,Thousand USD
2011-08-31,Import payments of Tea,23026.784,Thousand USD
2011-09-30,Import payments of Tea,30674.149,Thousand USD
2011-10-31,Import payments of Tea,20718.136,Thousand USD
2011-11-30,Import payments of Tea,24823.855,Thousand USD
2011-12-31,Import payments of Tea,25158.506,Thousand USD
2012-01-31,Import payments of Tea,34889.194,Thousand USD
2012-02-29,Import payments of Tea,36821.478,Thousand USD
2012-03-31,Import payments of Tea,34962.323,Thousand USD
2012-04-30,Import payments of Tea,29672.865,Thousand USD
2012-05-31,Import payments of Tea,28569.358,Thousand USD
2012-06-30,Import payments of Tea,19264.941,Thousand USD
2012-07-31,Import payments of Tea,17818.498,Thousand USD
2012-08-31,Import payments of Tea,31829.86,Thousand USD
2012-09-30,Import payments of Tea,27028.231,Thousand USD
2012-10-31,Import payments of Tea,37523.749,Thousand USD
2012-11-30,Import payments of Tea,39371.569,Thousand USD
2012-12-31,Import payments of Tea,30653.175,Thousand USD
2013-01-31,Import payments of Tea,46510.12,Thousand USD
2013-02-28,Import payments of Tea,33550.895,Thousand USD
2013-03-31,Import payments of Tea,42664.241,Thousand USD
2013-04-30,Import payments of Tea,29434.414,Thousand USD
2013-05-31,Import payments of Tea,19573.511,Thousand USD
2013-06-30,Import payments of Tea,16703.456,Thousand USD
2013-07-31,Import payments of Tea,26831.469,Thousand USD
2013-08-31,Import payments of Tea,28277.073,Thousand USD
2013-09-30,Import payments of Tea,23427.152,Thousand USD
2013-10-31,Import payments of Tea,23085.92,Thousand USD
2013-11-30,Import payments of Tea,19400.569,Thousand USD
2013-12-31,Import payments of Tea,20024.248,Thousand USD
2014-01-31,Import payments of Tea,31759.024,Thousand USD
2014-02-28,Import payments of Tea,29027.011,Thousand USD
2014-03-31,Import payments of Tea,25543.265,Thousand USD
2014-04-30,Import payments of Tea,24628.905,Thousand USD
2014-05-31,Import payments of Tea,28711.378,Thousand USD
2014-06-30,Import payments of Tea,20440.756,Thousand USD
2014-07-31,Import payments of Tea,24486.0,Thousand USD
2014-08-31,Import payments of Tea,26909.311,Thousand USD
2014-09-30,Import payments of Tea,30414.069,Thousand USD
2014-10-31,Import payments of Tea,24336.706,Thousand USD
2014-11-30,Import payments of Tea,22656.902,Thousand USD
2014-12-31,Import payments of Tea,29652.586,Thousand USD
2015-01-31,Import payments of Tea,30277.561,Thousand USD
2015-02-28,Import payments of Tea,31659.388,Thousand USD
2015-03-31,Import payments of Tea,36828.263,Thousand USD
2015-04-30,Import payments of Tea,28586.93,Thousand USD
2015-05-31,Import payments of Tea,20908.766,Thousand USD
2015-06-30,Import payments of Tea,57228.68,Thousand USD
2015-07-31,Import payments of Tea,35260.673,Thousand USD
2015-08-31,Import payments of Tea,36920.333,Thousand USD
2015-09-30,Import payments of Tea,35790.631,Thousand USD
2015-10-31,Import payments of Tea,41541.149,Thousand USD
2015-11-30,Import payments of Tea,57970.965,Thousand USD
2015-12-31,Import payments of Tea,56802.301,Thousand USD
2016-01-31,Import payments of Tea,45652.035,Thousand USD
2016-02-29,Import payments of Tea,33914.919,Thousand USD
2016-03-31,Import payments of Tea,35790.67,Thousand USD
2016-04-30,Import payments of Tea,30771.416,Thousand USD
2016-05-31,Import payments of Tea,36652.832,Thousand USD
2016-06-30,Import payments of Tea,43249.136,Thousand USD
2016-07-31,Import payments of Tea,46277.739,Thousand USD
2016-08-31,Import payments of Tea,43950.745,Thousand USD
2016-09-30,Import payments of Tea,33243.737,Thousand USD
2016-10-31,Import payments of Tea,35141.62,Thousand USD
2016-11-30,Import payments of Tea,45406.245,Thousand USD
2016-12-31,Import payments of Tea,48767.951,Thousand USD
2017-01-31,Import payments of Tea,59987.604,Thousand USD
2017-02-28,Import payments of Tea,48769.415,Thousand USD
2017-03-31,Import payments of Tea,41992.27,Thousand USD
2017-04-30,Import payments of Tea,37793.406,Thousand USD
2017-05-31,Import payments of Tea,36743.641,Thousand USD
2017-06-30,Import payments of Tea,39271.419,Thousand USD
2017-07-31,Import payments of Tea,47262.856,Thousand USD
2017-08-31,Import payments of Tea,43200.903,Thousand USD
2017-09-30,Import payments of Tea,35906.655,Thousand USD
2017-10-31,Import payments of Tea,46845.953,Thousand USD
2017-11-30,Import payments of Tea,47101.614,Thousand USD
2017-12-31,Import payments of Tea,42681.296,Thousand USD
2018-01-31,Import payments of Tea,51880.086,Thousand USD
2018-02-28,Import payments of Tea,47984.459,Thousand USD
2018-03-31,Import payments of Tea,53247.611,Thousand USD
2018-04-30,Import payments of Tea,49166.519,Thousand USD
2018-05-31,Import payments of Tea,61303.073,Thousand USD
2018-06-30,Import payments of Tea,50680.131,Thousand USD
2018-07-31,Import payments of Tea,48303.094,Thousand USD
2018-08-31,Import payments of Tea,37351.912,Thousand USD
2018-09-30,Import payments of Tea,38400.933,Thousand USD
2018-10-31,Import payments of Tea,51367.494,Thousand USD
2018-11-30,Import payments of Tea,39756.323,Thousand USD
2018-12-31,Import payments of Tea,39640.065,Thousand USD
2019-01-31,Import payments of Tea,49684.556,Thousand USD
2019-02-28,Import payments of Tea,37038.354,Thousand USD
2019-03-31,Import payments of Tea,44067.139,Thousand USD
2019-04-30,Import payments of Tea,44586.583,Thousand USD
2019-05-31,Import payments of Tea,40137.446,Thousand USD
2019-06-30,Import payments of Tea,29584.627,Thousand USD
2019-07-31,Import payments of Tea,34876.522,Thousand USD
2019-08-31,Import payments of Tea,36479.998,Thousand USD
2019-09-30,Import payments of Tea,29324.148,Thousand USD
2019-10-31,Import payments of Tea,41143.17,Thousand USD
2019-11-30,Import payments of Tea,38962.984,Thousand USD
2019-12-31,Import payments of Tea,36524.125,Thousand USD
2020-01-31,Import payments of Tea,46620.675,Thousand USD
2020-02-29,Import payments of Tea,35786.043,Thousand USD
2020-03-31,Import payments of Tea,38488.85,Thousand USD
2020-04-30,Import payments of Tea,50238.694,Thousand USD
2020-05-31,Import payments of Tea,39424.971,Thousand USD
2020-06-30,Import payments of Tea,54578.448,Thousand USD
2020-07-31,Import payments of Tea,48030.77,Thousand USD
2020-08-31,Import payments of Tea,32560.621,Thousand USD
2020-09-30,Import payments of Tea,46031.69,Thousand USD
2020-10-31,Import payments of Tea,43886.151,Thousand USD
2020-11-30,Import payments of Tea,42963.839,Thousand USD
2020-12-31,Import payments of Tea,47388.744,Thousand USD
2021-01-31,Import payments of Tea,47080.85,Thousand USD
2021-02-28,Import payments of Tea,40552.528,Thousand USD
2021-03-31,Import payments of Tea,44963.258,Thousand USD
2021-04-30,Import payments of Tea,42033.889,Thousand USD
2021-05-31,Import payments of Tea,36256.321,Thousand USD
2021-06-30,Import payments of Tea,44458.486,Thousand USD
2021-07-31,Import payments of Tea,37184.865,Thousand USD
2021-08-31,Import payments of Tea,43922.628,Thousand USD
2021-09-30,Import payments of Tea,43270.165,Thousand USD
2021-10-31,Import payments of Tea,39798.338,Thousand USD
2021-11-30,Import payments of Tea,48535.785,Thousand USD
2021-12-31,Import payments of Tea,62047.278,Thousand USD
2022-01-31,Import payments of Tea,44408.198,Thousand USD
2022-02-28,Import payments of Tea,47093.398,Thousand USD
2022-03-31,Import payments of Tea,52688.032,Thousand USD
2022-04-30,Import payments of Tea,48411.37,Thousand USD
2022-05-31,Import payments of Tea,55478.05,Thousand USD
2022-06-30,Import payments of Tea,38291.561,Thousand USD
2022-07-31,Import payments of Tea,34632.6448,Thousand USD
2022-08-31,Import payments of Tea,48517.352,Thousand USD
2022-09-30,Import payments of Tea,55963.8793,Thousand USD
2022-10-31,Import payments of Tea,53671.9736,Thousand USD
2022-11-30,Import payments of Tea,49130.6432,Thousand USD
2022-12-31,Import payments of Tea,61705.6117,Thousand USD
2023-01-31,Import payments of Tea,21782.1246,Thousand USD
2023-02-28,Import payments of Tea,21399.2506,Thousand USD
2023-03-31,Import payments of Tea,36884.6311,Thousand USD
2023-04-30,Import payments of Tea,38387.867,Thousand USD
2023-05-31,Import payments of Tea,41678.169,Thousand USD
2023-06-30,Import payments of Tea,31606.734,Thousand USD
2023-07-31,Import payments of Tea,66664.1767,Thousand USD
2023-08-31,Import payments of Tea,59276.9547,Thousand USD
2023-09-30,Import payments of Tea,58119.403,Thousand USD
2023-10-31,Import payments of Tea,60172.139,Thousand USD
2023-11-30,Import payments of Tea,62625.9023,Thousand USD
2023-12-31,Import payments of Tea,66023.857,Thousand USD
2024-01-31,Import payments of Tea,63721.7639,Thousand USD
2024-02-29,Import payments of Tea,45202.026,Thousand USD
2024-03-31,Import payments of Tea,57585.4233,Thousand USD
2024-04-30,Import payments of Tea,51268.228,Thousand USD
2024-05-31,Import payments of Tea,57005.8787,Thousand USD
2024-06-30,Import payments of Tea,39972.4063,Thousand USD
2024-07-31,Import payments of Tea,51988.2459,Thousand USD
2024-08-31,Import payments of Tea,52214.8958,Thousand USD
2024-09-30,Import payments of Tea,48047.8871,Thousand USD
2024-10-31,Import payments of Tea,53921.7578,Thousand USD
2024-11-30,Import payments of Tea,46157.9893,Thousand USD
2024-12-31,Import payments of Tea,53060.8954,Thousand USD
2025-01-31,Import payments of Tea,47631.9446,Thousand USD
2025-02-28,Import payments of Tea,40884.3691,Thousand USD
2025-03-31,Import payments of Tea,54236.1163,Thousand USD
2025-04-30,Import payments of Tea,52358.3151,Thousand USD
2025-05-31,Import payments of Tea,49065.088,Thousand USD
2025-06-30,Import payments of Tea,51076.399,Thousand USD
2025-07-31,Import payments of Tea,49922.216,Thousand USD
2025-08-31,Import payments of Tea,56169.8616,Thousand USD
2025-09-30,Import payments of Tea,49682.2527,Thousand USD
2003-07-31,Import payments of Telecom,14295.381,Thousand USD
2003-08-31,Import payments of Telecom,20470.424,Thousand USD
2003-09-30,Import payments of Telecom,24186.755,Thousand USD
2003-10-31,Import payments of Telecom,23447.255,Thousand USD
2003-11-30,Import payments of Telecom,27553.96,Thousand USD
2003-12-31,Import payments of Telecom,25043.208,Thousand USD
2004-01-31,Import payments of Telecom,31645.312,Thousand USD
2004-02-29,Import payments of Telecom,36190.478,Thousand USD
2004-03-31,Import payments of Telecom,49497.001,Thousand USD
2004-04-30,Import payments of Telecom,46407.478,Thousand USD
2004-05-31,Import payments of Telecom,38319.647,Thousand USD
2004-06-30,Import payments of Telecom,41895.808,Thousand USD
2004-07-31,Import payments of Telecom,43244.912,Thousand USD
2004-08-31,Import payments of Telecom,36867.449,Thousand USD
2004-09-30,Import payments of Telecom,67138.343,Thousand USD
2004-10-31,Import payments of Telecom,69808.25,Thousand USD
2004-11-30,Import payments of Telecom,50984.862,Thousand USD
2004-12-31,Import payments of Telecom,69764.446,Thousand USD
2005-01-31,Import payments of Telecom,54899.795,Thousand USD
2005-02-28,Import payments of Telecom,88415.537,Thousand USD
2005-03-31,Import payments of Telecom,64155.121,Thousand USD
2005-04-30,Import payments of Telecom,76843.322,Thousand USD
2005-05-31,Import payments of Telecom,80291.875,Thousand USD
2005-06-30,Import payments of Telecom,75005.937,Thousand USD
2005-07-31,Import payments of Telecom,89075.625,Thousand USD
2005-08-31,Import payments of Telecom,120150.123,Thousand USD
2005-09-30,Import payments of Telecom,81668.707,Thousand USD
2005-10-31,Import payments of Telecom,76222.396,Thousand USD
2005-11-30,Import payments of Telecom,83921.733,Thousand USD
2005-12-31,Import payments of Telecom,137062.589,Thousand USD
2006-01-31,Import payments of Telecom,83501.0,Thousand USD
2006-02-28,Import payments of Telecom,78591.475,Thousand USD
2006-03-31,Import payments of Telecom,114804.901,Thousand USD
2006-04-30,Import payments of Telecom,86645.96,Thousand USD
2006-05-31,Import payments of Telecom,76338.669,Thousand USD
2006-06-30,Import payments of Telecom,169567.672,Thousand USD
2006-07-31,Import payments of Telecom,93129.464,Thousand USD
2006-08-31,Import payments of Telecom,69997.689,Thousand USD
2006-09-30,Import payments of Telecom,191883.782,Thousand USD
2006-10-31,Import payments of Telecom,85970.949,Thousand USD
2006-11-30,Import payments of Telecom,120963.791,Thousand USD
2006-12-31,Import payments of Telecom,144090.151,Thousand USD
2007-01-31,Import payments of Telecom,85739.137,Thousand USD
2007-02-28,Import payments of Telecom,139241.534,Thousand USD
2007-03-31,Import payments of Telecom,127013.211,Thousand USD
2007-04-30,Import payments of Telecom,91999.118,Thousand USD
2007-05-31,Import payments of Telecom,119956.974,Thousand USD
2007-06-30,Import payments of Telecom,77696.711,Thousand USD
2007-07-31,Import payments of Telecom,95917.228,Thousand USD
2007-08-31,Import payments of Telecom,126147.819,Thousand USD
2007-09-30,Import payments of Telecom,135999.299,Thousand USD
